source,target,relation,title,date,url
event:employment,asset:investors,NEUTRAL_IMPACT,Mid-Day Update: Stocks Lower as Egypt Concerns Cap Momentum; Investors Await Friday Jobs Report,2011-02-02 00:00:00 UTC,https://www.nasdaq.com/articles/mid-day-update%3A-stocks-lower-as-egypt-concerns-cap-momentum-investors-await-friday-jobs
event:employment,asset:investors,NEUTRAL_IMPACT,Stocks Rally as Investors Cheer Employment Data; Earnings News Mixed,2011-03-17 00:00:00 UTC,https://www.nasdaq.com/articles/stocks-rally-as-investors-cheer-employment-data-earnings-news-mixed-2011-03-17
event:employment,asset:investors,NEUTRAL_IMPACT,"Stocks Rally at Mid-Day as Investors Cheer Retails Sales, Employment Data",2011-07-07 00:00:00 UTC,https://www.nasdaq.com/articles/stocks-rally-mid-day-investors-cheer-retails-sales-employment-data-2011-07-07
event:employment,asset:investors,NEUTRAL_IMPACT,Mid-Day Update: Stocks Rally Following ADP Jobs Report as Investors Key in on Jobs Data,2011-07-07 00:00:00 UTC,https://www.nasdaq.com/articles/mid-day-update-stocks-rally-following-adp-jobs-report-investors-key-jobs-data-2011-07-07
event:employment,asset:investors,NEUTRAL_IMPACT,Stocks Set to Open Higher as Investors Await Key U.S. Inflation Data and Jobs Report,2023-08-28 00:00:00 UTC,https://www.nasdaq.com/articles/stocks-set-to-open-higher-as-investors-await-key-u.s.-inflation-data-and-jobs-report
event:employment,asset:investors,NEUTRAL_IMPACT,Daily Markets: Investors Digest Disney (DIS) Earnings While Waiting for Today's Jobs Report,2020-08-05 00:00:00 UTC,https://www.nasdaq.com/articles/daily-markets%3A-investors-digest-disney-dis-earnings-while-waiting-for-todays-jobs-report
event:employment,asset:investors,NEUTRAL_IMPACT,"Mid-Day ETF Update: ETFs, Stocks Lower, In Step with Crude as Investors Look Ahead to Friday's Jobs Report",2016-07-07 00:00:00 UTC,https://www.nasdaq.com/articles/mid-day-etf-update-etfs-stocks-lower-step-crude-investors-look-ahead-fridays-jobs-report
event:employment,asset:investors,NEUTRAL_IMPACT,"Mid-Day ETF Update: ETFs, Stocks In the Red as Investors Look Ahead to Yellen Speech, March Unemployment Rate",2016-03-28 00:00:00 UTC,https://www.nasdaq.com/articles/mid-day-etf-update-etfs-stocks-red-investors-look-ahead-yellen-speech-march-unemployment
event:employment,asset:investors,NEUTRAL_IMPACT,"ETF Preview: ETFs, Futures Slip as Investors Fret Ahead of Q1 Earnings, Nonfarm Payrolls Data",2015-03-31 00:00:00 UTC,https://www.nasdaq.com/articles/etf-preview-etfs-futures-slip-investors-fret-ahead-q1-earnings-nonfarm-payrolls-data-2015
event:employment,asset:investors,NEUTRAL_IMPACT,"ETF Preview: ETFs, Futures Weaker as Investors Look Ahead to Nonfarm Payrolls, ECB Policy",2014-09-29 00:00:00 UTC,https://www.nasdaq.com/articles/etf-preview-etfs-futures-weaker-investors-look-ahead-nonfarm-payrolls-ecb-policy-2014-09
event:employment,asset:investors,NEUTRAL_IMPACT,"Mid-day ETF Update: ETFs, Stocks Weaker as Investors Await Outcome of ECB, Fed Policy Meetings, July Jobs Report",2012-07-30 00:00:00 UTC,https://www.nasdaq.com/articles/mid-day-etf-update-etfs-stocks-weaker-investors-await-outcome-ecb-fed-policy-meetings-july
event:employment,asset:investors,NEUTRAL_IMPACT,Stocks Flat at Mid-day; Investors Look Ahead to Friday Employment Data,2011-02-03 00:00:00 UTC,https://www.nasdaq.com/articles/stocks-flat-mid-day-investors-look-ahead-friday-employment-data-2011-02-03
event:employment,asset:investors,NEUTRAL_IMPACT,How Should Investors Play Another Blowout Jobs Report?,2019-02-04 00:00:00 UTC,https://www.nasdaq.com/articles/how-should-investors-play-another-blowout-jobs-report-2019-02-04
event:employment,asset:investors,NEUTRAL_IMPACT,"US STOCKS-Wall St fluctuates as investors weigh jobs report, earnings on tap",2023-04-10 00:00:00 UTC,https://www.nasdaq.com/articles/us-stocks-wall-st-fluctuates-as-investors-weigh-jobs-report-earnings-on-tap
event:employment,asset:investors,NEUTRAL_IMPACT,"Mid-Day Update: Stocks Mixed as Investors Weigh Surging Oil Prices, Upbeat Jobs Report",2011-03-02 00:00:00 UTC,https://www.nasdaq.com/articles/mid-day-update-stocks-mixed-investors-weigh-surging-oil-prices-upbeat-jobs-report-2011-03
event:employment,asset:investors,NEUTRAL_IMPACT,What Investors Should Know About the August Jobs Report,2018-09-07 00:00:00 UTC,https://www.nasdaq.com/articles/what-investors-should-know-about-august-jobs-report-2018-09-07
event:employment,asset:investors,NEUTRAL_IMPACT,"ETF Preview: ETFs, Futures Poised for Modest Gains At Opening Bell - Investors Dissect Nonfarm Payrolls, Consumer Spending Data",2013-12-06 00:00:00 UTC,https://www.nasdaq.com/articles/etf-preview-etfs-futures-poised-modest-gains-opening-bell-investors-dissect-nonfarm
event:employment,asset:investors,NEUTRAL_IMPACT,"Mid-Day Update: Stocks Firmly Lower as Crude Prices, Employment Data Weigh on Investor Sentiment",2011-03-04 00:00:00 UTC,https://www.nasdaq.com/articles/mid-day-update%3A-stocks-firmly-lower-as-crude-prices-employment-data-weigh-on-investor
event:employment,asset:investors,NEUTRAL_IMPACT,Two Stories Investors Should Watch More Closely Than the Jobs Report,2021-09-03 00:00:00 UTC,https://www.nasdaq.com/articles/two-stories-investors-should-watch-more-closely-than-the-jobs-report-2021-09-03
event:employment,asset:investors,NEUTRAL_IMPACT,US Stock Futures Down As Investors Await September Employment Data,2010-10-08 00:00:00 UTC,https://www.benzinga.com/trading-ideas/long-ideas/10/10/515517/us-stock-futures-down-as-investors-await-september-employment-
event:employment,asset:investors,NEUTRAL_IMPACT,Weekly Traders Homework: Positive Jobs Report Gives Bullish Sentiment (w/ Economic Calendar and Stock Radar),2012-03-11 00:00:00 UTC,https://www.benzinga.com/trading-ideas/12/03/2413610/weekly-traders-homework-positive-jobs-report-gives-bullish-sentiment-w-e
event:employment,asset:investors,NEUTRAL_IMPACT,US Stock Futures Up As Investors Await Nonfarm Payrolls Figures; JDSU Surges In Pre-Market Trading,2011-02-04 00:00:00 UTC,https://www.benzinga.com/news/11/02/834496/us-stock-futures-up-as-investors-await-nonfarm-payrolls-figures-jdsu-surges-in-pre
event:employment,asset:investors,NEUTRAL_IMPACT,US Stock Futures Up As Investors Await Key Jobs Report,2011-12-02 00:00:00 UTC,https://www.benzinga.com/news/11/12/2170496/us-stock-futures-up-as-investors-await-key-jobs-report
event:employment,asset:investors,NEUTRAL_IMPACT,US Stock Futures Mixed As Investors Await US Employment Data,2010-12-03 00:00:00 UTC,https://www.benzinga.com/trading-ideas/long-ideas/10/12/665253/us-stock-futures-mixed-as-investors-await-us-employment-data
event:employment,asset:investors,NEUTRAL_IMPACT,What Does The Blowout June Jobs Report Mean For Investors?,2016-07-08 00:00:00 UTC,https://www.benzinga.com/analyst-ratings/analyst-color/16/07/8198036/what-does-the-blowout-june-jobs-report-mean-for-investor
event:employment,asset:investors,NEUTRAL_IMPACT,US Stock Futures Down As Investors Await Nonfarm Payrolls Data,2011-07-08 00:00:00 UTC,https://www.benzinga.com/news/11/07/1747972/us-stock-futures-down-as-investors-await-nonfarm-payrolls-data
event:employment,asset:investors,NEUTRAL_IMPACT,Investors Cheer Tech While Jobs Report Momentum Continues,2018-06-05 00:00:00 UTC,https://www.benzinga.com/news/18/06/11831029/investors-cheer-tech-while-jobs-report-momentum-continues
event:employment,asset:investors,NEUTRAL_IMPACT,U.S. Stock Futures Up as Investors Await Jobs Report,2011-03-04 00:00:00 UTC,https://www.benzinga.com/market-update/11/03/903878/u-s-stock-futures-up-as-investors-await-jobs-report
event:employment,asset:investors,NEUTRAL_IMPACT,US Stock Futures Up As Investors Await Jobs Report,2011-03-04 00:00:00 UTC,https://www.benzinga.com/news/11/03/903177/us-stock-futures-up-as-investors-await-jobs-report
event:employment,asset:investors,NEUTRAL_IMPACT,US Stock Futures Move Up As Investor Focus Shifts To Employment Data,2010-06-02 00:00:00 UTC,https://www.benzinga.com/markets/company-news/10/06/310908/us-stock-futures-move-up-as-investor-focus-shifts-to-employment-da
event:employment,asset:investors,NEUTRAL_IMPACT,Wall Street Breakfast: Traders Await Key Jobs Report,2016-06-03 00:00:00 UTC,http://seekingalpha.com/article/3979625-wall-street-breakfast-traders-await-key-jobs-report?source=partner_benzinga
event:employment,asset:investors,NEUTRAL_IMPACT,Stocks Push Into New Highs As Jobs Report Pleases Investors,2013-03-08 00:00:00 UTC,http://news.investors.com/article/647357/030813/stocks-hit-new-highs-on-jobs-report.htm?ven=benzingacp
event:employment,asset:investors,NEUTRAL_IMPACT,Investors Await Jobs Report: Dave's Daily,2011-06-02 00:00:00 UTC,https://www.benzinga.com/content/thestreet-com/11/06/1134498/investors-await-jobs-report-daves-daily
event:employment,asset:investors,NEUTRAL_IMPACT,Investors Have One Eye On Friday's Jobs Report,2016-08-30 00:00:00 UTC,http://seekingalpha.com/article/4002960-investors-one-eye-fridays-jobs-report?source=partner_benzinga
event:employment,asset:investors,NEUTRAL_IMPACT,Wild Price Action Expected As Traders Eye U.S. Jobs Report,2015-05-07 00:00:00 UTC,http://seekingalpha.com/article/3152706-wild-price-action-expected-as-traders-eye-u-s-jobs-report?source=partner_benzinga
event:employment,asset:investors,NEUTRAL_IMPACT,Investors Got It Wrong: The Latest Jobs Report And Rising Interest Rates Are Reasons To Own Gold,2015-03-08 00:00:00 UTC,http://seekingalpha.com/article/2982816-investors-got-it-wrong-the-latest-jobs-report-and-rising-interest-rates-are-reasons-to-own-gold?source=partner_benzinga
event:employment,asset:investors,NEUTRAL_IMPACT,"Ignore The Media Chatter, See The 3 Things Investors Should See In Today's Jobs Report",2016-12-02 00:00:00 UTC,http://seekingalpha.com/article/4027857-ignore-media-chatter-see-3-things-investors-see-todays-jobs-report?source=partner_benzinga
event:employment,asset:investors,NEUTRAL_IMPACT,Stocks Rally Strongly Into The Close As Investors Cheer Jobs Report,2018-03-09 00:00:00 UTC,http://www.investors.com/market-trend/stock-market-today/stocks-rally-jobs-report/?src=A00237A&ven=BenzingaCP&src=AURLAAM
event:employment,asset:investors,NEUTRAL_IMPACT,Priceline Stock Jumps On Beat; Investors Brace For Jobs Report,2016-08-04 00:00:00 UTC,http://www.investors.com/market-trend/stock-market-today/market-quiet-as-investors-brace-for-fridays-jobs-report/?ven=BenzingaCP&src=AURLAAM
event:employment,asset:investors,NEUTRAL_IMPACT,CANADA FX DEBT-C$ hits 4-month high; investors look to jobs report,2014-05-08 16:34:00 UTC,http://www.reuters.com/article/2014/05/08/markets-canada-dollar-bonds-idUSL2N0NU1Y920140508
event:employment,asset:investors,NEUTRAL_IMPACT,US STOCKS-Wall St slips as investors eye rate hike after jobs report,2015-11-07 15:02:00 UTC,http://www.reuters.com/article/usa-stocks-idUSL1N13123220151106
event:employment,asset:investors,NEUTRAL_IMPACT,U.S. Morning Call: Investors looking for upbeat jobs report,2013-01-03 19:43:00 UTC,http://www.reuters.com/news/video/videoStory?storyID=53754273
event:employment,asset:investors,NEUTRAL_IMPACT,TREASURIES-U.S. bonds steady as investors await jobs report,2012-05-02 01:51:00 UTC,http://www.reuters.com/article/2012/05/02/markets-treasuries-asia-idUSL4E8G23ZX20120502
event:employment,asset:investors,NEUTRAL_IMPACT,Weak labor market shadows investors,2010-06-07 18:35:00 UTC,http://www.reuters.com/article/GlobalEnergy10/idUSTRE65667T20100607
event:employment,asset:investors,NEUTRAL_IMPACT,CANADA FX DEBT-C$ weakens modestly as investors eye jobs report,2014-08-07 16:20:00 UTC,http://www.reuters.com/article/2014/08/07/markets-canada-currency-bonds-idUSL2N0QD20420140807
event:employment,asset:investors,NEUTRAL_IMPACT,"Option traders turn wary before Fed, jobs report",2010-11-02 15:21:00 UTC,http://www.reuters.com/article/2010/11/02/us-markets-options-volatility-idUSTRE6A13JB20101102
event:employment,asset:investors,NEUTRAL_IMPACT,"PRECIOUS-Gold firms on U.S. data, investors cautious ahead of ECB, nonfarm payrolls",2014-06-04 10:30:00 UTC,http://www.reuters.com/article/2014/06/04/markets-precious-idUSL3N0OL1PE20140604
event:employment,asset:investors,NEUTRAL_IMPACT,"For investors, a new game plan after U.S. jobs report",2015-02-07 17:07:00 UTC,http://www.reuters.com/article/2015/02/06/us-markets-usa-fed-analysis-idUSKBN0LA2BR20150206
event:employment,asset:investors,NEUTRAL_IMPACT,Europe Day Ahead: Investors eye U.S. jobs report,2012-12-06 11:30:00 UTC,http://www.reuters.com/news/video/videoStory?storyID=52437901
event:employment,asset:investors,NEUTRAL_IMPACT,UPDATE 1-US STOCKS-Futures flat as investors look to labor market data,2013-09-05 08:13:00 UTC,http://www.reuters.com/article/2013/09/05/markets-usa-stocks-idUSL2N0H10HW20130905
event:employment,asset:investors,NEUTRAL_IMPACT,US STOCKS-Futures flat as investors look to labor market data,2013-09-05 07:31:00 UTC,http://www.reuters.com/article/2013/09/05/markets-usa-stocks-idUSL2N0H10DM20130905
event:employment,asset:investors,NEUTRAL_IMPACT,Nikkei eases as nervous investors await U.S. jobs report,2013-12-04 20:35:00 UTC,http://www.reuters.com/article/2013/12/05/markets-japan-stocks-idUSL4N0JK08D20131205
event:employment,asset:investors,NEUTRAL_IMPACT,TREASURIES-Yields little moved as investors eye April jobs report,2016-05-06 10:25:00 UTC,http://www.reuters.com/article/usa-bonds-idUSL2N1820RJ
event:employment,asset:investors,NEUTRAL_IMPACT,CANADA STOCKS-TSX retreats as investors brace for jobs report,2014-04-03 16:51:00 UTC,http://www.reuters.com/article/2014/04/03/markets-canada-stocks-idUSL1N0MV20S20140403
event:employment,asset:investors,NEUTRAL_IMPACT,Traders see more chance of 2016 rate hike after jobs report,2016-02-06 08:45:00 UTC,http://www.reuters.com/article/usa-fed-futures-idUSU5N14500Y
event:employment,asset:investors,NEUTRAL_IMPACT,US STOCKS-Wall St flat as investors shrug off jobs report,2010-12-03 10:53:00 UTC,http://www.reuters.com/article/2010/12/03/markets-stocks-idUSN039937220101203
event:employment,asset:investors,NEUTRAL_IMPACT,Traders price in earlier 2016 rate hike after jobs report,2016-04-02 08:36:00 UTC,http://www.reuters.com/article/usa-fed-futures-idUSU5N14501C
event:employment,asset:investors,NEUTRAL_IMPACT,Inside the News: Investors focus on U.S. jobs report,2011-10-07 03:00:00 UTC,http://www.reuters.com/news/video/videoStory?storyID=26569508
event:employment,asset:investors,NEUTRAL_IMPACT,Traders nix bets on summer U.S. rate hike after weak jobs report,2016-06-04 09:42:00 UTC,http://www.reuters.com/article/us-usa-fed-futures-idUSKCN0YP1IS
event:employment,asset:investors,NEUTRAL_IMPACT,UPDATE 1-Traders nix bets on summer U.S. rate hike after weak jobs report,2016-06-04 09:16:00 UTC,http://www.reuters.com/article/usa-fed-futures-idUSL1N18V0L4
event:employment,asset:investors,NEUTRAL_IMPACT,Traders cool to summer U.S. rate hike view after weak jobs report,2016-06-04 08:44:00 UTC,http://www.reuters.com/article/usa-fed-futures-idUSU5N14502G
event:employment,asset:investors,NEUTRAL_IMPACT,"Asian Stocks Decline as Investors Await U.S. Jobs Report; Honda, LG Drop",2011-06-03 00:00:00 UTC,"http://www.bloomberg.com/news/2011-06-03/asia-stocks-advance-as-exporters-increase-on-euro-nintendo-foster-s-jump.html
"
event:employment,asset:investors,NEUTRAL_IMPACT,U.K. Stocks Advance as Investors Await U.S. Jobs Report,2013-07-05 00:00:00 UTC,"http://www.bloomberg.com/news/2013-07-05/u-k-stocks-advance-as-investors-await-u-s-jobs-report.html
"
event:employment,asset:investors,NEUTRAL_IMPACT,"U.S. Stocks Decline as Investors Await GDP, Jobs Reports",2013-11-05 00:00:00 UTC,"http://www.bloomberg.com/news/2013-11-05/u-s-stock-index-futures-drop-before-ism-services-report.html
"
event:employment,asset:bonds,NEUTRAL_IMPACT,"Stocks Little Changed Before the Open as Bond Yields Stabilize, U.S. ADP Jobs Report in Focus",2023-10-04 00:00:00 UTC,https://www.nasdaq.com/articles/stocks-little-changed-before-the-open-as-bond-yields-stabilize-u.s.-adp-jobs-report-in
event:employment,asset:bonds,NEUTRAL_IMPACT,"Nasdaq Futures Climb as Bond Yields Retreat, U.S. Jobs Report Looms",2023-10-05 00:00:00 UTC,https://www.nasdaq.com/articles/nasdaq-futures-climb-as-bond-yields-retreat-u.s.-jobs-report-looms
event:employment,asset:bonds,NEUTRAL_IMPACT,Treasury Secretary Warns 20% Unemployment Rate Possible Without Coronavirus Stimulus Package,2020-03-18 00:00:00 UTC,https://www.nasdaq.com/articles/treasury-secretary-warns-20-unemployment-rate-possible-without-coronavirus-stimulus
event:employment,asset:bonds,NEUTRAL_IMPACT,US two-year Treasury yield surges to 16-year high after employment data,2023-07-06 00:00:00 UTC,https://www.nasdaq.com/articles/us-two-year-treasury-yield-surges-to-16-year-high-after-employment-data
event:employment,asset:bonds,NEUTRAL_IMPACT,"Positive Jobs Report Weighs on Treasury Bonds, ETFs",2021-08-06 00:00:00 UTC,https://www.nasdaq.com/articles/positive-jobs-report-weighs-on-treasury-bonds-etfs-2021-08-06
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Curve reinverts on hawkish Fed bets after strong jobs report,2022-04-01 00:00:00 UTC,https://www.nasdaq.com/articles/treasuries-curve-reinverts-on-hawkish-fed-bets-after-strong-jobs-report
event:employment,asset:bonds,NEUTRAL_IMPACT,The Latest Jobs Report May Be A Bullish Sign For Bonds,2019-06-09 00:00:00 UTC,https://seekingalpha.com/article/4269280-latest-jobs-report-may-bullish-sign-bonds?source=partner_benzinga
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-U.S. yields steady ahead of U.S. jobs report,2016-08-04 16:13:00 UTC,http://www.reuters.com/article/usa-bonds-idUSL1N1AK1EK
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Bond prices flat ahead of US jobs report,2007-08-03 11:51:00 UTC,http://www.reuters.com/article/bondsNews/idUSN0344197520070803
event:employment,asset:bonds,NEUTRAL_IMPACT,U.S. Treasuries debt pares losses after nonfarm payrolls data,2013-02-01 08:38:00 UTC,http://www.reuters.com/article/2013/02/01/markets-usa-bonds-idUSL1N0B12YW20130201
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-U.S. 10-year yields above 2 pct before jobs report,2013-02-01 06:16:00 UTC,http://www.reuters.com/article/2013/02/01/markets-bonds-treasuries-idUSL5N0B18ML20130201
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Tight in Asia before US jobs report,2009-07-02 06:36:00 UTC,http://www.reuters.com/article/marketsNews/idUST21681720090702
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Prices steady in wait for jobs report,2010-01-07 16:55:00 UTC,http://www.reuters.com/article/bondsNews/idUSN0759881220100107
event:employment,asset:bonds,NEUTRAL_IMPACT,"JGBs track rising U.S. Treasuries, nonfarm payrolls in focus",2014-12-05 22:20:00 UTC,http://www.reuters.com/article/2014/12/05/markets-japan-jgb-idUSL3N0TP1DE20141205
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Bonds sell off as jobs report cuts bets on stimulus,2012-02-03 16:18:00 UTC,http://www.reuters.com/article/2012/02/03/markets-bonds-idUSL2E8D3FHP20120203
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-30-year bond falls on improved labor market view,2011-03-03 11:28:00 UTC,http://www.reuters.com/article/2011/03/03/markets-bonds-idUSN0340619820110303
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Yields near 7-mo high on risk of strong jobs report,2010-01-04 09:09:00 UTC,http://www.reuters.com/article/companyNewsAndPR/idUSN0415469220100104
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Bonds edge up after nonfarm payrolls report,2010-07-02 08:38:00 UTC,http://www.reuters.com/article/bondsNews/idUSN0220055320100702
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Bonds turn flat before ADP employment data,2011-06-01 07:56:00 UTC,http://www.reuters.com/article/2011/06/01/markets-bonds-idUSNYE00303020110601
event:employment,asset:bonds,NEUTRAL_IMPACT,"TREASURIES-Bonds stumble as stocks rebound, eye on jobs report",2007-03-08 21:59:00 UTC,http://www.reuters.com/article/bondsNews/idUSN0829547020070308
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Steady in Asia before U.S. jobs report,2010-06-04 00:48:00 UTC,http://www.reuters.com/article/bondsNews/idUSTOE65301Q20100604
event:employment,asset:bonds,NEUTRAL_IMPACT,"TREASURIES-Jobs report knocks bonds,rate cut chance slim",2007-03-09 21:26:00 UTC,http://www.reuters.com/article/bondsNews/idUSN0922090020070309
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-U.S. bonds steady as investors await jobs report,2012-05-02 01:51:00 UTC,http://www.reuters.com/article/2012/05/02/markets-treasuries-asia-idUSL4E8G23ZX20120502
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Bonds extend losses after ADP employment data,2010-02-03 09:00:00 UTC,http://www.reuters.com/article/bondsNews/idUSN0315189320100203
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Bonds widen losses after March employment data,2011-04-01 08:39:00 UTC,http://www.reuters.com/article/2011/04/01/markets-bonds-idUSN0130627020110401
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Bonds extend gains on weak ADP jobs report,2007-09-05 12:23:00 UTC,http://www.reuters.com/article/bondsNews/idUSNYG00072220070905
event:employment,asset:bonds,NEUTRAL_IMPACT,"GLOBAL MARKETS-U.S. employment data weigh on dollar, Treasury yields",2015-08-01 13:56:00 UTC,http://www.reuters.com/article/markets-global-idUSL1N10B1PL20150731
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Sit tight in Asia before employment data,2010-06-03 01:14:00 UTC,http://www.reuters.com/article/marketsNews/idUSTOE65202M20100603
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Bonds extend gains after May ADP employment data,2009-06-03 12:25:00 UTC,http://www.reuters.com/article/bondsNews/idUSN0354580620090603
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Steady in Asia after jobs report,2007-07-09 03:05:00 UTC,http://www.reuters.com/article/bondsNews/idUST4861020070709
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES - Prices up after ADP jobs report,2009-04-01 13:16:00 UTC,http://www.reuters.com/article/companyNewsAndPR/idUSN0147988220090401
event:employment,asset:bonds,NEUTRAL_IMPACT,JGBs retreat after solid jobs report hits U.S. Treasuries,2015-02-09 21:07:00 UTC,http://www.reuters.com/article/2015/02/09/markets-japan-jgb-idUSL4N0VJ1AW20150209
event:employment,asset:bonds,NEUTRAL_IMPACT,"TREASURIES-U.S. bonds steady, Friday's jobs report in focus",2016-03-04 10:55:00 UTC,http://www.reuters.com/article/usa-bonds-idUSL2N16B10E
event:employment,asset:bonds,NEUTRAL_IMPACT,"TREASURIES-U.S. jobs report rallies bonds, raises QE3 hopes",2012-09-07 09:37:00 UTC,http://www.reuters.com/article/2012/09/07/markets-usa-bonds-idUSL2E8K765E20120907
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Strong data pummels bonds ahead of jobs report,2007-07-05 20:17:00 UTC,http://www.reuters.com/article/bondsNews/idUSN0522222620070705
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Prices pick up on surprisingly soft jobs report,2015-04-02 14:40:00 UTC,http://www.reuters.com/article/2015/04/01/markets-usa-bonds-idUSL2N0WY1KG20150401
event:employment,asset:bonds,NEUTRAL_IMPACT,German Bund future hits session high after US jobs report,2010-06-30 08:38:00 UTC,http://www.reuters.com/article/hotStocksNews/idUSLDE65T1IE20100630
event:employment,asset:bonds,NEUTRAL_IMPACT,"TREASURIES-Bonds up on softer jobs report, await auctions",2007-05-04 20:41:00 UTC,http://www.reuters.com/article/companyNewsAndPR/idUSN0447189720070504
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Weaker-than-expected jobs report buoys bonds,2007-05-04 19:01:00 UTC,http://www.reuters.com/article/companyNewsAndPR/idUSN0438617220070504
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-U.S. bonds steady in Europe before jobs report,2012-10-05 06:13:00 UTC,http://www.reuters.com/article/2012/10/05/markets-bonds-treasuries-idUSL6E8L57PR20121005
event:employment,asset:bonds,NEUTRAL_IMPACT,Bond Watch: Jobs Report Taunts Bonds,2007-07-06 12:20:00 UTC,http://www.reuters.com/article/inPlayBriefing/idUSIN20070706082035BONDX20070706
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Bonds turn negative after Oct jobs report,2008-11-07 13:41:00 UTC,http://www.reuters.com/article/companyNewsAndPR/idUSNYD00034220081107
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-US bonds sell off after jobs report,2009-08-07 12:39:00 UTC,http://www.reuters.com/article/companyNewsAndPR/idUSNYE00267120090807
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Steadies in Asia after upbeat U.S. jobs report,2007-03-12 04:19:00 UTC,http://www.reuters.com/article/companyNewsAndPR/idUST19731420070312
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Prices boosted by labor market worries,2010-08-05 12:17:00 UTC,http://www.reuters.com/article/bondsNews/idUSN0542765620100805
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Prices bolstered by labor market worries,2010-08-05 09:34:00 UTC,http://www.reuters.com/article/bondsNews/idUSN0533749020100805
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Yields hit lowest in over 2 weeks ahead of April jobs report,2016-05-06 15:49:00 UTC,http://www.reuters.com/article/usa-bonds-idUSL2N1821T7
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Yields little moved as investors eye April jobs report,2016-05-06 10:25:00 UTC,http://www.reuters.com/article/usa-bonds-idUSL2N1820RJ
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Cut losses after weak private sector jobs report,2009-09-02 12:21:00 UTC,http://www.reuters.com/article/bondsNews/idUSN0253001820090902
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Disappointing jobs report boosts U.S. bond prices,2015-07-03 15:09:00 UTC,http://www.reuters.com/article/2015/07/02/markets-bonds-usa-idUSL1N0ZI1JF20150702
event:employment,asset:bonds,NEUTRAL_IMPACT,"TREASURIES-Debt prices up, weak jobs report still in spotlight",2012-04-09 10:56:00 UTC,http://www.reuters.com/article/2012/04/09/markets-usa-bonds-idUSL2E8F95JP20120409
event:employment,asset:bonds,NEUTRAL_IMPACT,JGBs skid in line with Treasuries; U.S. jobs report awaited,2013-08-01 22:51:00 UTC,http://www.reuters.com/article/2013/08/02/markets-japan-jgb-idUSL4N0G30J320130802
event:employment,asset:bonds,NEUTRAL_IMPACT,TREASURIES-Bond prices mostly flat ahead of U.S. jobs report,2015-03-06 16:20:00 UTC,http://www.reuters.com/article/2015/03/05/markets-usa-bonds-idUSL1N0W725L20150305
event:employment,asset:bonds,NEUTRAL_IMPACT,UPDATE 1-CME paused Treasuries futures trading before jobs report,2013-08-02 11:13:00 UTC,http://www.reuters.com/article/2013/08/02/cme-treasuries-futures-idUSL1N0G30XJ20130802
event:employment,asset:bonds,NEUTRAL_IMPACT,CME paused trading in Treasuries futures before jobs report,2013-08-02 10:56:00 UTC,http://www.reuters.com/article/2013/08/02/cme-treasuries-futures-idUSL1N0G30VQ20130802
event:employment,asset:bonds,NEUTRAL_IMPACT,JGBs take cue from sagging Treasuries ahead of U.S. jobs report,2013-08-02 02:24:00 UTC,http://www.reuters.com/article/2013/08/02/us-markets-japan-jgb-idUSBRE9710A520130802
